tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	22938	0	live	SNW1	Bx42, FUN20, NCOA-62, PRPF45, Prp45, SKIIP, SKIP, SKIP1	SNW domain containing 1	SNW domain-containing protein 1|SKI interacting protein|homolog of Drosophila BX42|nuclear protein SkiP|nuclear receptor coactivator NCoA-62|nuclear receptor coactivator, 62-kD|ski-interacting protein	14q24.3	14	NC_000014.9	77717599	77761156	minus	13	603055	
9606	Homo sapiens	51588	0	live	PIAS4	PIAS-gamma, PIASY, Piasg, ZMIZ6	protein inhibitor of activated STAT 4	E3 SUMO-protein ligase PIAS4|RING-type E3 ubiquitin transferase PIAS4|protein inhibitor of activated STAT protein 4|protein inhibitor of activated STAT protein PIASy|protein inhibitor of activated STAT protein gamma|zinc finger, MIZ-type containing 6	19p13.3	19	NC_000019.10	4007736	4039386	plus	12	605989	
9606	Homo sapiens	10755	0	live	GIPC1	C19orf3, GIPC, GLUT1CBP, Hs.6454, IIP-1, NIP, OPDM2, RGS19IP1, SEMCAP, SYNECTIIN, SYNECTIN, TIP-2	GIPC PDZ domain containing family member 1	PDZ domain-containing protein GIPC1|GAIP C-terminus-interacting protein|GLUT1 C-terminal binding protein|IGF-1 receptor interacting protein 1|RGS-GAIP-interacting protein|RGS19-interacting protein 1|regulator of G-protein signalling 19 interacting protein 1|tax interaction protein 2	19p13.12	19	NC_000019.10	14477762	14496127	minus	9	605072	
9606	Homo sapiens	55862	0	live	ECHDC1	HEL-S-76, MMCD, dJ351K20.2	ethylmalonyl-CoA decarboxylase 1	ethylmalonyl-CoA decarboxylase|enoyl CoA hydratase domain containing 1|enoyl Coenzyme A hydratase domain containing 1|enoyl-CoA hydratase domain-containing protein 1|epididymis secretory protein Li 76|methylmalonyl-CoA decarboxylase	6q22.33	6	NC_000006.12	127288712	127343609	minus	9	612136	
9606	Homo sapiens	2294	0	live	FOXF1	ACDMPV, FKHL5, FREAC1	forkhead box F1	forkhead box protein F1|FREAC-1|Forkhead, drosophila, homolog-like 5|forkhead-related activator 1|forkhead-related protein FKHL5|forkhead-related transcription factor 1	16q24.1	16	NC_000016.10	86510527	86515422	plus	2	601089	
9606	Homo sapiens	5715	0	live	PSMD9	Rpn4, p27	proteasome 26S subunit, non-ATPase 9	26S proteasome non-ATPase regulatory subunit 9|26S proteasome regulatory subunit p27|homolog of rat Bridge 1|proteasome (prosome, macropain) 26S subunit, non-ATPase, 9|proteasome 26S non-ATPase regulatory subunit 9	12q24.31	12	NC_000012.12	121888790	121918297	plus	6	603146	
9606	Homo sapiens	407028	0	live	MIR302A	MIRN302, MIRN302A, hsa-mir-302, mir-302a	microRNA 302a	hsa-mir-302a|microRNA 302	4q25	4	NC_000004.12	112648183	112648251	minus	1	614596	
9606	Homo sapiens	121340	0	live	SP7	OI11, OI12, OSX, osterix	Sp7 transcription factor	transcription factor Sp7|zinc finger protein osterix	12q13.13	12	NC_000012.12	53326575	53344793	minus	4	606633	
9606	Homo sapiens	5631	0	live	PRPS1	ARTS, CMTX5, DFN2, DFNX1, PPRibP, PRS-I, PRSI	phosphoribosyl pyrophosphate synthetase 1	ribose-phosphate pyrophosphokinase 1|dJ1070B1.2 (phosphoribosyl pyrophosphate synthetase 1)|deafness 2, perceptive, congenital|deafness, X-linked 2, perceptive, congenital|phosphoribosyl pyrophosphate synthase I|ribose-phosphate diphosphokinase 1	Xq22.3	X	NC_000023.11	107628510	107651026	plus	7	311850	
9606	Homo sapiens	8407	0	live	TAGLN2	HA1756	transgelin 2	transgelin-2|SM22-alpha homolog|epididymis secretory sperm binding protein|epididymis tissue protein Li 7e	1q23.2	1	NC_000001.11	159918111	159925507	minus	7	604634	
9606	Homo sapiens	5225	0	live	PGC	PEPC, PGII	progastricsin	gastricsin|pepsin C|pepsinogen C|pepsinogen group II|preprogastricsin	6p21.1	6	NC_000006.12	41736711	41747397	minus	11	169740	
9606	Homo sapiens	6504	0	live	SLAMF1	CD150, CDw150, SLAM	signaling lymphocytic activation molecule family member 1	signaling lymphocytic activation molecule|IPO-3|SLAM family member 1	1q23.3	1	NC_000001.11	160608106	160647044	minus	8	603492	
9606	Homo sapiens	55662	0	live	HIF1AN	FIH1	hypoxia inducible factor 1 subunit alpha inhibitor	hypoxia-inducible factor 1-alpha inhibitor|FIH-1|factor inhibiting HIF-1|factor inhibiting HIF1|hypoxia inducible factor 1 alpha subunit inhibitor|hypoxia-inducible factor asparagine hydroxylase|peptide-aspartate beta-dioxygenase	10q24.31	10	NC_000010.11	100535943	100559998	plus	8	606615	
9606	Homo sapiens	60468	0	live	BACH2	BTBD25, IMD60	BTB domain and CNC homolog 2	transcription regulator protein BACH2|BTB and CNC homolog 2|BTB and CNC homology 1, basic leucine zipper transcription factor 2	6q15	6	NC_000006.12	89926528	90296843	minus	9	605394	
9606	Homo sapiens	694	0	live	BTG1	APRO2	BTG anti-proliferation factor 1	protein BTG1|B-cell translocation gene 1 protein|B-cell translocation gene 1, anti-proliferative	12q21.33	12	NC_000012.12	92140278	92145846	minus	2	109580	
9606	Homo sapiens	29117	0	live	BRD7	BP75, CELTIX1, NAG4, SMARCI1	bromodomain containing 7	bromodomain-containing protein 7|75 kDa bromodomain protein|protein CELTIX-1	16q12.1	16	NC_000016.10	50315957	50368988	minus	19	618489	
9606	Homo sapiens	2091	0	live	FBL	FIB, FLRN, Nop1, RNU3IP1	fibrillarin	rRNA 2'-O-methyltransferase fibrillarin|34 kDa nucleolar scleroderma antigen|34-kD nucleolar scleroderma antigen|RNA, U3 small nucleolar interacting protein 1|U6 snRNA 2'-O-methyltransferase fibrillarin|histone-glutamine methyltransferase	19q13.2	19	NC_000019.10	39834458	39846379	minus	9	134795	
9606	Homo sapiens	5033	0	live	P4HA1	P4HA	prolyl 4-hydroxylase subunit alpha 1	prolyl 4-hydroxylase subunit alpha-1|C-P4Halpha(I)|collagen prolyl 4-hydroxylase alpha(I)|procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide I|procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1|prolyl 4-hydroxylase, alpha polypeptide I	10q22.1	10	NC_000010.11	73007217	73096866	minus	17	176710	
9606	Homo sapiens	5213	0	live	PFKM	ATP-PFK, GSD7, PFK-1, PFK-A, PFK1, PFKA, PFKX, PPP1R122	phosphofructokinase, muscle	ATP-dependent 6-phosphofructokinase, muscle type|6-phosphofructo-1-kinase|6-phosphofructokinase type A|6-phosphofructokinase, muscle type|phosphofructo-1-kinase isozyme A|phosphofructokinase 1|phosphofructokinase, polypeptide X|phosphofructokinase-M|phosphohexokinase|protein phosphatase 1, regulatory subunit 122	12q13.11	12	NC_000012.12	48105353	48146404	plus	32	610681	
9606	Homo sapiens	5701	0	live	PSMC2	MSS1, Nbla10058, RPT1, S7	proteasome 26S subunit, ATPase 2	26S proteasome regulatory subunit 7|26S protease regulatory subunit 7|26S proteasome AAA-ATPase subunit RPT1|mammalian suppressor of sgv-1 of yeast|protease 26S subunit 7|proteasome (prosome, macropain) 26S subunit, ATPase, 2|putative protein product of Nbla10058|testis secretory sperm-binding protein Li 197a	7q22.1	7	NC_000007.14	103347524	103369395	plus	12	154365	
9606	Homo sapiens	64072	0	live	CDH23	CDHR23, PITA5, USH1D	cadherin related 23	cadherin-23|cadherin-like 23|cadherin-related family member 23|otocadherin	10q22.1	10	NC_000010.11	71396920	71815947	plus	71	605516	
9606	Homo sapiens	3316	0	live	HSPB2	HSP27, Hs.78846, LOH11CR1K, MKBP	heat shock protein family B (small) member 2	heat shock protein beta-2|DMPK-binding protein|heat shock 27kDa protein 2|heat-shock protein beta-2	11q23.1	11	NC_000011.10	111912734	111914093	plus	2	602179	
9606	Homo sapiens	3646	0	live	EIF3E	EIF3-P48, EIF3S6, INT6, eIF3-p46	eukaryotic translation initiation factor 3 subunit E	eukaryotic translation initiation factor 3 subunit E|eIF-3 p48|eukaryotic translation initiation factor 3 subunit 6|eukaryotic translation initiation factor 3, subunit 6 (48kD)|eukaryotic translation initiation factor 3, subunit 6 48kDa|mammary tumor-associated protein INT6|murine mammary tumor integration site 6 (oncogene homolog)|viral integration site protein INT-6 homolog	8q23.1	8	NC_000008.11	108201216	108248717	minus	13	602210	
9606	Homo sapiens	4150	0	live	MAZ	PUR1, Pur-1, SAF-1, SAF-2, SAF-3, ZF87, ZNF801, Zif87	MYC associated zinc finger protein	myc-associated zinc finger protein|MAZI|purine-binding transcription factor|serum amyloid A activating factor 1|serum amyloid A activating factor 2|transcription factor Zif87|zinc finger protein 801|zinc-finger protein, 87 kilodaltons	16p11.2	16	NC_000016.10	29806124	29811164	plus	7	600999	
9606	Homo sapiens	1748	0	live	DLX4	BP1, DLX7, DLX8, DLX9, OFC15	distal-less homeobox 4	homeobox protein DLX-4|beta protein 1|distal-less homeo box 7|distal-less homeo box 9|homeobox protein DLX-7|homeobox protein DLX-8	17q21.33	17	NC_000017.11	49968572	49974959	plus	3	601911	
9606	Homo sapiens	406918	0	live	MIR129-2	MIR-129b, MIRN129-2, mir-129-2	microRNA 129-2	hsa-mir-129-2	11p11.2	11	NC_000011.10	43581394	43581483	plus	1		
9606	Homo sapiens	1153	0	live	CIRBP	CIRP	cold inducible RNA binding protein	cold-inducible RNA-binding protein|A18 hnRNP|glycine-rich RNA binding protein|testicular tissue protein Li 39	19p13.3	19	NC_000019.10	1269332	1274880	plus	10	602649	
9606	Homo sapiens	4644	0	live	MYO5A	GS1, MYH12, MYO5, MYR12	myosin VA	unconventional myosin-Va|dilute myosin heavy chain, non-muscle|myosin V|myosin VA (heavy chain 12, myoxin)|myosin, heavy polypeptide kinase|myosin-12|myosin-Va|myoxin	15q21.2	15	NC_000015.10	52307283	52529050	minus	45	160777	
9606	Homo sapiens	10016	0	live	PDCD6	ALG-2, ALG2, PEF1B	programmed cell death 6	programmed cell death protein 6|apoptosis-linked gene 2 protein homolog|probable calcium-binding protein ALG-2	5p15.33	5	NC_000005.10	271646	314974	plus	7	601057	
9606	Homo sapiens	3134	0	live	HLA-F	CDA12, HLA-5.4, HLA-CDA12, HLAF	major histocompatibility complex, class I, F	HLA class I histocompatibility antigen, alpha chain F|HLA F antigen|MHC class I antigen F|leukocyte antigen F|non-classical MHC class I antigen|nonclassical MHC class I antigen	6p22.1	6	NC_000006.12	29723434	29738532	plus	13	143110	
9606	Homo sapiens	407001	0	live	MIR218-2	MIRN218-2, mir-218-2	microRNA 218-2	hsa-mir-218-2	5q34	5	NC_000005.10	168768146	168768255	minus	1	616771	
9606	Homo sapiens	406885	0	live	MIRLET7C	LET7C, MIRNLET7C, hsa-let-7c, let-7c	microRNA let-7c		21q21.1	21	NC_000021.9	16539828	16539911	plus	1	612144	
9606	Homo sapiens	2043	0	live	EPHA4	EK8, HEK8, SEK, TYRO1	EPH receptor A4	ephrin type-A receptor 4|EPH-like kinase 8|TYRO1 protein tyrosine kinase|receptor protein-tyrosine kinase HEK8|tyrosine-protein kinase TYRO1|tyrosine-protein kinase receptor SEK	2q36.1	2	NC_000002.12	221418027	221574202	minus	19	602188	
9606	Homo sapiens	84295	0	live	PHF6	BFLS, BORJ, CENP-31	PHD finger protein 6	PHD finger protein 6|PHD-like zinc finger protein|centromere protein 31	Xq26.2	X	NC_000023.11	134373312	134428790	plus	10	300414	
9606	Homo sapiens	29968	0	live	PSAT1	EPIP, NLS2, PSA, PSAT, PSATD	phosphoserine aminotransferase 1	phosphoserine aminotransferase|endometrial progesterone-induced protein|phosphohydroxythreonine aminotransferase|phosphoserine transaminase	9q21.2	9	NC_000009.12	78297125	78330093	plus	9	610936	
9606	Homo sapiens	64167	0	live	ERAP2	L-RAP, LRAP	endoplasmic reticulum aminopeptidase 2	endoplasmic reticulum aminopeptidase 2|leukocyte-derived arginine aminopeptidase	5q15	5	NC_000005.10	96875939	96919716	plus	19	609497	
9606	Homo sapiens	55135	0	live	WRAP53	DKCB3, TCAB1, WDR79	WD repeat containing antisense to TP53	telomerase Cajal body protein 1|WD repeat-containing protein 79|WD repeat-containing protein WRAP53|WD40 protein Wrap53|WD40 repeat-containing protein antisense to TP53|WD40 repeat-containing protein encoding RNA antisense to p53|WRAP53beta	17p13.1	17	NC_000017.11	7686071	7703502	plus	13	612661	
9606	Homo sapiens	57403	0	live	RAB22A		RAB22A, member RAS oncogene family	ras-related protein Rab-22A|GTP-binding protein RAB22A|rab-22	20q13.32	20	NC_000020.11	58309715	58367507	plus	7	612966	
9606	Homo sapiens	29123	0	live	ANKRD11	ANCO-1, ANCO1, LZ16, T13	ankyrin repeat domain containing 11	ankyrin repeat domain-containing protein 11|ankyrin repeat domain 11|ankyrin repeat-containing cofactor 1|ankyrin repeats containing cofactor 1|nasopharyngeal carcinoma susceptibility protein	16q24.3	16	NC_000016.10	89267630	89490561	minus	17	611192	
9606	Homo sapiens	27316	0	live	RBMX	HNRNPG, HNRPG, MRXS11, MRXSG, MRXSHP1, RBMXRT, RNMX, hnRNP-G, RBMX	RNA binding motif protein X-linked	RNA-binding motif protein, X chromosome|glycoprotein p43|heterogeneous nuclear ribonucleoprotein G|hnRNP G	Xq26.3	X	NC_000023.11	136869192	136880725	minus	11	300199	
9606	Homo sapiens	5116	0	live	PCNT	KEN, MOPD2, PCN2, PCNTB, PCTN2, SCKL4, PCNT	pericentrin	pericentrin|kendrin|pericentrin-2|pericentrin-380|pericentrin-B	21q22.3	21	NC_000021.9	46324156	46445769	plus	48	605925	
9606	Homo sapiens	54845	0	live	ESRP1	DFNB109, RBM35A, RMB35A	epithelial splicing regulatory protein 1	epithelial splicing regulatory protein 1|RNA-binding motif protein 35A|RNA-binding protein 35A	8q22.1	8	NC_000008.11	94641174	94707466	plus	16	612959	
9606	Homo sapiens	152	0	live	ADRA2C	ADRA2L2, ADRA2RL2, ADRARL2, ALPHA2CAR	adrenoceptor alpha 2C	alpha-2C adrenergic receptor|adrenergic, alpha-2C-, receptor|alpha-2 adrenergic receptor subtype C4|alpha-2C adrenoceptor|alpha-2C adrenoreceptor|alpha-2CAR|alpha2-AR-C4	4p16.3	4	NC_000004.12	3766385	3768526	plus	1	104250	
9606	Homo sapiens	5897	0	live	RAG2	RAG-2	recombination activating 2	V(D)J recombination-activating protein 2|recombination activating gene 2	11p12	11	NC_000011.10	36590996	36598236	minus	2	179616	
9606	Homo sapiens	6996	0	live	TDG	hTDG	thymine DNA glycosylase	G/T mismatch-specific thymine DNA glycosylase	12q23.3	12	NC_000012.12	103965872	103988874	plus	12	601423	
9606	Homo sapiens	23636	0	live	NUP62	IBSN, SNDI, p62	nucleoporin 62	nuclear pore glycoprotein p62|62 kDa nucleoporin|nucleoporin 62kD|nucleoporin 62kDa|nucleoporin Nup62	19q13.33	19	NC_000019.10	49906825	49929504	minus	3	605815	
9606	Homo sapiens	2253	0	live	FGF8	AIGF, FGF-8, HBGF-8, HH6, KAL6	fibroblast growth factor 8	fibroblast growth factor 8|androgen-induced growth factor|fibroblast growth factor 8 (androgen-induced)|heparin-binding growth factor 8	10q24.32	10	NC_000010.11	101770109	101780369	minus	7	600483	
9606	Homo sapiens	976	0	live	ADGRE5	CD97, TM7LN1	adhesion G protein-coupled receptor E5	adhesion G protein-coupled receptor E5|CD97 molecule|leukocyte antigen CD97|seven transmembrane helix receptor|seven-span transmembrane protein|seven-transmembrane, heterodimeric receptor associated with inflammation	19p13.12	19	NC_000019.10	14381444	14408723	plus	20	601211	
9606	Homo sapiens	6943	0	live	TCF21	POD1, bHLHa23	transcription factor 21	transcription factor 21|capsulin|class A basic helix-loop-helix protein 23|epicardin|pod-1|podocyte-expressed 1	6q23.2	6	NC_000006.12	133889113	133895537	plus	3	603306	
9606	Homo sapiens	599	0	live	BCL2L2	BCL-W, BCL2-L-2, BCLW, PPP1R51	BCL2 like 2	bcl-2-like protein 2|apoptosis regulator BCL-W|protein phosphatase 1, regulatory subunit 51	14q11.2	14	NC_000014.9	23306833	23311751	plus	4	601931	
9606	Homo sapiens	118429	0	live	ANTXR2	CMG-2, CMG2, HFS, ISH, JHF	ANTXR cell adhesion molecule 2	anthrax toxin receptor 2|capillary morphogenesis gene 2 protein|capillary morphogenesis protein 2	4q21.21	4	NC_000004.12	79901146	80073472	minus	18	608041	
9606	Homo sapiens	3980	0	live	LIG3	LIG2alpha, MTDPS20, LIG3	DNA ligase 3	DNA ligase 3|ligase II, DNA, ATP-dependent|ligase III, DNA, ATP-dependent|polydeoxyribonucleotide synthase [ATP] 3	17q12	17	NC_000017.11	34980512	35010872	plus	23	600940	
9606	Homo sapiens	9150	0	live	CTDP1	CCFDN, FCP1	CTD phosphatase subunit 1	RNA polymerase II subunit A C-terminal domain phosphatase|CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1|CTD of POLR2A, phosphatase of, subunit 1|TFIIF-associating CTD phosphatase 1|serine phosphatase FCP1a|transcription factor IIF-associating CTD phosphatase 1	18q23	18	NC_000018.10	79676768	79756625	plus	19	604927	
9606	Homo sapiens	6059	0	live	ABCE1	ABC38, OABP, RLI, RLI1, RNASEL1, RNASELI, RNS4I	ATP binding cassette subfamily E member 1	ATP-binding cassette sub-family E member 1|2'-5'-oligoadenylate-binding protein|ATP-binding cassette, sub-family E (OABP), member 1|RNase L inhibitor 1|huHP68|ribonuclease 4 inhibitor|ribonuclease L (2',5'-oligoisoadenylate synthetase-dependent) inhibitor	4q31.21	4	NC_000004.12	145098311	145129524	plus	18	601213	
9606	Homo sapiens	83706	0	live	FERMT3	KIND3, MIG-2, MIG2B, UNC112C, URP2, URP2SF	FERM domain containing kindlin 3	fermitin family homolog 3|MIG2-like protein|UNC-112 related protein 2|fermitin family member 3|kindlin 3|unc-112-related protein 2	11q13.1	11	NC_000011.10	64205920	64223891	plus	18	607901	
9606	Homo sapiens	9768	0	live	PCLAF	KIAA0101, L5, NS5ATP9, OEATC, OEATC-1, OEATC1, PAF, PAF15, p15(PAF), p15/PAF, p15PAF	PCNA clamp associated factor	PCNA-associated factor|HCV NS5A-transactivated protein 9|PCNA-associated factor of 15 kDa|hepatitis C virus NS5A-transactivated protein 9|overexpressed in anaplastic thyroid carcinoma 1	15q22.31	15	NC_000015.10	64364304	64387687	minus	5	610696	
9606	Homo sapiens	116150	0	live	NUS1	C6orf68, CDG1AA, MGC:7199, MRD55, NgBR, TANGO14	NUS1 dehydrodolichyl diphosphate synthase subunit	dehydrodolichyl diphosphate synthase complex subunit NUS1|Nogo-B receptor|cis-prenyltransferase subunit NgBR|dehydrodolichyl diphosphate syntase complex subunit NUS1|di-trans,poly-cis-decaprenylcistransferase|nuclear undecaprenyl pyrophosphate synthase 1 homolog|transport and golgi organization 14 homolog	6q22.1	6	NC_000006.12	117675469	117710727	plus	5	610463	
9606	Homo sapiens	6498	0	live	SKIL	SNO, SnoA, SnoI, SnoN	SKI like proto-oncogene	ski-like protein|SKI-like oncogene|ski-related oncogene snoN	3q26.2	3	NC_000003.12	170357715	170396849	plus	7	165340	
9606	Homo sapiens	199	0	live	AIF1	AIF-1, IBA1, IRT-1, IRT1	allograft inflammatory factor 1	allograft inflammatory factor 1|interferon gamma responsive transcript|ionized calcium-binding adapter molecule 1|protein G1	6p21.33	6	NC_000006.12	31615234	31617015	plus	6	601833	
9606	Homo sapiens	2768	0	live	GNA12	HG1M1, NNX3, RMP, gep	G protein subunit alpha 12	guanine nucleotide-binding protein subunit alpha-12|WUGSC:H_GS165O14.2|g alpha-12|guanine nucleotide binding protein (G protein) alpha 12|heterotrimeric guanine nucleotide-binding protein 1M1	7p22.3-p22.2	7	NC_000007.14	2728105	2844308	minus	7	604394	
9606	Homo sapiens	10951	0	live	CBX1	CBX, HP1-BETA, HP1Hs-beta, HP1Hsbeta, Hp1beta, M31, MOD1, p25beta	chromobox 1	chromobox protein homolog 1|HP1 beta homolog|chromobox homolog 1 (HP1 beta homolog Drosophila )|heterochromatin protein 1 homolog beta|heterochromatin protein 1-beta|heterochromatin protein p25 beta|modifier 1 protein	17q21.32	17	NC_000017.11	48070059	48101478	minus	6	604511	
9606	Homo sapiens	406955	0	live	MIR181B1	MIRN181B1, mir-181b-1	microRNA 181b-1	hsa-mir-181b-1	1q32.1	1	NC_000001.11	198858873	198858982	minus	1	612744	
9606	Homo sapiens	25800	0	live	SLC39A6	LIV-1, LIV1, ZIP6	solute carrier family 39 member 6	zinc transporter ZIP6|LIV-1 protein, estrogen regulated|ZIP-6|ZRT/IRT-like protein 6|estrogen-regulated protein LIV-1|solute carrier family 39 (metal ion transporter), member 6|solute carrier family 39 (zinc transporter), member 6|zinc transporter 6|zrt- and Irt-like protein 6	18q12.2	18	NC_000018.10	36108531	36129340	minus	10	608731	
9606	Homo sapiens	2058	0	live	EPRS1	EARS, EPRS, GLUPRORS, HLD15, PARS, PIG32, QARS, QPRS	glutamyl-prolyl-tRNA synthetase 1	bifunctional glutamate/proline--tRNA ligase|bifunctional aminoacyl-tRNA synthetase|cell proliferation-inducing gene 32 protein|glutamate tRNA ligase|glutamatyl-prolyl-tRNA synthetase|glutaminyl-tRNA synthetase|proliferation-inducing gene 32 protein|proliferation-inducing protein 32|proline-tRNA ligase|prolyl-tRNA synthetase	1q41	1	NC_000001.11	219968600	220046505	minus	32	138295	
9606	Homo sapiens	3092	0	live	HIP1	HIP-I, ILWEQ, SHON, SHONbeta, SHONgamma	huntingtin interacting protein 1	huntingtin-interacting protein 1|huntingtin-interacting protein I	7q11.23	7	NC_000007.14	75533298	75738941	minus	34	601767	
9606	Homo sapiens	50807	0	live	ASAP1	AMAP1, CENTB4, DDEF1, PAG2, PAP, ZG14P	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1|130 kDa phosphatidylinositol 4,5-biphosphate-dependent ARF1 GTPase-activating protein|130 kDa phosphatidylinositol 4,5-bisphosphate-dependent ARF1 GTPase-activating protein|ADP-ribosylation factor-directed GTPase-activating protein 1|ARF GTPase-activating protein 1|DEF-1|PIP2-dependent ARF1 GAP|centaurin, beta 4|development and differentiation-enhancing factor 1	8q24.21-q24.22	8	NC_000008.11	130052104	130443674	minus	41	605953	
9606	Homo sapiens	5933	0	live	RBL1	CP107, PRB1, p107	RB transcriptional corepressor like 1	retinoblastoma-like protein 1|107 kDa retinoblastoma-associated protein|retinoblastoma-like 1	20q11.23	20	NC_000020.11	36996349	37095997	minus	23	116957	
9606	Homo sapiens	9343	0	live	EFTUD2	MFDGA, MFDM, SNRNP116, Snrp116, Snu114, U5-116KD	elongation factor Tu GTP binding domain containing 2	116 kDa U5 small nuclear ribonucleoprotein component|SNU114 homolog|U5 snRNP-specific protein, 116 kDa|elongation factor Tu GTP-binding domain-containing protein 2|hSNU114	17q21.31	17	NC_000017.11	44849948	44899445	minus	29	603892	
9606	Homo sapiens	79718	0	live	TBL1XR1	C21, DC42, IRA1, MRD41, TBLR1	TBL1X/Y related 1	F-box-like/WD repeat-containing protein TBL1XR1|TBL1-related protein 1|TBL1X receptor 1|nuclear receptor co-repressor/HDAC3 complex subunit|nuclear receptor corepressor/HDAC3 complex subunit TBLR1|transducin beta like 1 X-linked receptor 1	3q26.32	3	NC_000003.12	177019344	177201800	minus	24	608628	
9606	Homo sapiens	9820	0	live	CUL7	3M1, CUL-7, KIAA0076, dJ20C7.5	cullin 7	cullin-7	6p21.1	6	NC_000006.12	43037617	43053851	minus	27	609577	
9606	Homo sapiens	406895	0	live	MIR103A1	MIR103-1, MIRN103-1, mir-103a-1	microRNA 103a-1	hsa-mir-103-1|hsa-mir-103a-1|microRNA 103-1	5q34	5	NC_000005.10	168560896	168560973	minus	1	613187	
9606	Homo sapiens	8148	0	live	TAF15	Npl3, RBP56, TAF2N, TAFII68	TATA-box binding protein associated factor 15	TATA-binding protein-associated factor 2N|RBP56/CSMF fusion|TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 68kDa|TATA box binding protein (TBP)-associated factor, RNA polymerase II, N, 68kD (RNA-binding protein 56)|TATA box-binding protein-associated factor 2N (RNA-binding protein 56)|TBP-associated factor 15	17q12	17	NC_000017.11	35809484	35847242	plus	16	601574	
9606	Homo sapiens	84678	0	live	KDM2B	CXXC2, FBXL10, Fbl10, JHDM1B, PCCX2	lysine demethylase 2B	lysine-specific demethylase 2B|CXXC-type zinc finger protein 2|F-box and leucine-rich repeat protein 10|F-box protein FBL10|F-box/LRR-repeat protein 10|JEMMA (Jumonji domain, EMSY-interactor, methyltransferase motif) protein|[Histone-H3]-lysine-36 demethylase 1B|jmjC domain-containing histone demethylation protein 1B|jumonji C domain-containing histone demethylase 1B|lysine (K)-specific demethylase 2B|protein-containing CXXC domain 2	12q24.31	12	NC_000012.12	121408461	121582279	minus	34	609078	
9606	Homo sapiens	10514	0	live	MYBBP1A	P160, PAP2, Pol5	MYB binding protein 1a	myb-binding protein 1A|MYB binding protein (P160) 1a|p53-activated protein-2	17p13.2	17	NC_000017.11	4538904	4555384	minus	26	604885	
9606	Homo sapiens	10576	0	live	CCT2	99D8.1, CCT-beta, CCTB, HEL-S-100n, PRO1633, TCP-1-beta	chaperonin containing TCP1 subunit 2	T-complex protein 1 subunit beta|T-complex protein 1, beta subunit|chaperonin containing TCP1, subunit 2 (beta)|chaperonin containing t-complex polypeptide 1, beta subunit|chaperonin containing t-complex polypeptide 1, subunit 2|epididymis secretory sperm binding protein Li 100n	12q15	12	NC_000012.12	69585459	69601570	plus	17	605139	
9606	Homo sapiens	28999	0	live	KLF15	KKLF	KLF transcription factor 15	Krueppel-like factor 15|Kruppel like factor 15|kidney-enriched Kruppel-like factor|kidney-enriched krueppel-like factor	3q21.3	3	NC_000003.12	126288125	126357408	minus	8	606465	
9606	Homo sapiens	917	0	live	CD3G	CD3-GAMMAAMMA, IMD17, T3G, CD3G	CD3 gamma subunit of T-cell receptor complex	T-cell surface glycoprotein CD3 gamma chain|CD3g antigen, gamma polypeptide (TiT3 complex)|CD3g molecule, epsilon (CD3-TCR complex)|CD3g molecule, gamma (CD3-TCR complex)|T-cell antigen receptor complex, gamma subunit of T3|T-cell receptor T3 gamma chain	11q23.3	11	NC_000011.10	118344344	118355161	plus	7	186740	
9606	Homo sapiens	10096	0	live	ACTR3	ARP3	actin related protein 3	actin-related protein 3|ARP3 actin related protein 3 homolog|actin-like protein 3	2q14.1	2	NC_000002.12	113889934	113962596	plus	13	604222	
9606	Homo sapiens	57620	0	live	STIM2		stromal interaction molecule 2	stromal interaction molecule 2	4p15.2	4	NC_000004.12	26860841	27025381	plus	14	610841	
9606	Homo sapiens	4249	0	live	MGAT5	GNT-V, GNT-VAA, glcNAc-T V, MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A|N-acetylglucosaminyl-transferase V|alpha-mannoside beta-1,6-N-acetylglucosaminyltransferase V|mannoside acetylglucosaminyltransferase 5|mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase	2q21.2-q21.3	2	NC_000002.12	134119935	134454621	plus	24	601774	
9606	Homo sapiens	5625	0	live	PRODH	HSPOX2, PIG6, POX1, PRODH2, TP53I6, PRODH	proline dehydrogenase 1	proline dehydrogenase 1, mitochondrial|p53 Inducible gene 6|p53-induced gene 6 protein|proline dehydrogenase (oxidase) 1|proline oxidase 2|proline oxidase, mitochondrial|tumor protein p53 inducible protein 6	22q11.21	22	NC_000022.11	18912781	18936553	minus	15	606810	
